itemnumber,barcode,isbn,biblionumber,title,author,datelastseen
1036614,BL84892,,454586,"Marley And Me 2: The Puppy Years (DVD)",,2014-02-02
1036617,BL84894,,454565,"Edward & Mrs. Simpson  (1978 Mini-Series) (DVD)","Hussein ,waris",2013-12-16
1036619,BL84841,,474717,"Misfits ","Overman,Howard",2014-01-08
1036633,BL84902,,464059,"The Core (dvd)","Amiel,Jon",2014-01-29
1036639,BL84903,,463928,"Ashes Series 2009 - The Official Story (DVD)",,2013-12-16
1036643,BL84843,,463953,"Best Of Chewin' The Fat (DVD)","Hines,Michael",2013-12-16
1036645,BL84904,,451219,"Balamory - Archie's Inventions (DVD)",,2014-01-19
1036647,BL84965,,464067,"Mike Bassett: England Manager (dvd)","Barron,Steve",2013-12-16
1036648,BL84905,,311334,"The Detectives. Complete First Series.",,2013-12-16
1036650,BL84967,,464094,"What a Girl Wants (dvd)","Gordon,Dennie",2014-01-15
1036652,BL84968,,467638,"The Help (DVD)",,2014-01-30
1036657,BL84907,,311310,"The Detectives. Complete Second Series",,2013-12-16
1036662,BL84962,,464103,"Bedtime Stories (dvd)","Shankman,Adam",2014-02-02
1036664,BL84844,,474680,"Albert Nobbs ","Garca̕,Rodrigo",2013-12-27
1036665,BL84909,,463246,"Mr. Nobody (I) (2009) (dvd)","Van Dormael,Jaco",2013-12-21
1036667,BL84961,,311555,"The Two Ronnies (2 disc set)",,2013-12-16
1036668,BL84910,,14352,"Birthday Girl","Jez Butterworth",2014-02-01
1036672,BL84845,,478831,"Safe, 1 Disc",,2014-01-29
1036674,BL84911,,311555,"The Two Ronnies (2 disc set)",,2013-12-29
1036675,BL84960,,464080,"New Tricks - Series 7","McCrey,Nigel",2014-01-15
1036681,BL84912,,463089,"Dennis & Gnasher School Rules Highly Over Rated (DVD)",,2013-12-26
1036682,BL84913,,92896,"Control ","Corbijn, Anton",2013-12-16
1036684,BL84914,,93540,"Morvern Callar",,2014-01-11
1036686,BL84958,,464073,"Heartbeat - Series 2","Curry,Martin",2013-12-16
1036687,BL84915,,463255,"The Brothers Grimm (dvd)","Gilliam,Terry",2014-01-25
1036690,BL84957,,311563,"The Two ronnies (2 disc set)",,2014-01-12
1036691,BL84916,,15355,"The Ladykillers","Mackendrick, Alexander",2013-12-16
1036700,BL84917,,463119,"Jeremy Clarkson - At Full Throttle (DVD)",,2013-12-16
1036701,BL84955,,476566,"Two Ronnies:Series -10, 2 Disc",,2014-01-08
1036740,BL84857,,478850,"Hugo, 1 Disc",,2014-02-01
1036741,BL84849,,440441,"The best of Peter Cook and Dudley Moore (DVD)",,2013-12-16
1036751,BL84858,,478853,"Journey 2, 1 Disc",,2014-01-19
1036768,BL84861,,474748,"This Means War ",,2014-01-25
1036798,BL84866,,474744,"The Town ","Affleck,Ben",2014-02-02
1036821,BL84867,,474697,"De-Lovely ","Winkler,Irwin",2014-01-09
1036846,BL84971,,464015,"Jeremy Clarkson - Apocalypse (DVD)",,2013-12-16
1037292,BL84974,,478945,"Heartbeat, series 11, 6 Discs ",,2013-12-16
1037314,BL84873,,474679,"Albatross ","MacCormick,Niall",2014-01-16
1037378,BL84874,,474740,"The Mechanic ","West, Simon",2014-01-03
1037392,BL84878,,474703,"Five Children and It ","Stephenson,John",2014-02-02
1037397,BL84853,,17664,"The Awakening",,2014-01-05
1037687,BL84881,,474751,"United ","Strong,James",2014-01-30
1037733,BL84883,,474716,"Mirror Mirror ",Singh.Tarsem,2014-01-30
1037744,BL84884,,464022,"Jeremy Clarkson - Unleashed On Cars (DVD)",,2013-12-16
1037888,BL84854,,473494,"Derailed (dvd)","Hf̄strm̲,Mikael",2014-01-30
1037897,BL85018,,454748,"Carry Me - Balamory - Mysteries With PC Plum",,2013-12-16
1037902,BL85020,,463939,"Balamory - What's The Story Miss Hoolie? (DVD)",,2013-12-21
1037906,BL85021,,463927,"As Time Goes By (DVD) Series 5","Lotterby,Sydney ",2013-12-16
1037909,BL85022,,479109,"As Time goes by Series 9",,2013-12-16
1037912,BL84923,,177491,"Clarkson: Hot metal",,2013-12-16
1037916,BL85023,,13794,"As time goes by series 8","LOTTERBY, SYDNEY",2014-01-25
1037917,BL84924,,474487,"The Decoy Bride ",FolksonSheree,2014-01-25
1037920,BL85024,,14924,"As time goes by- Series 7","Lotterby Sydney",2013-12-16
1037923,BL85025,,479110,"As Time goes by Series 6",,2013-12-16
1037927,BL85026,,463994,"Drop The Dead Donkey - Series 4-6 (DVD)",,2013-12-16
1037930,BL84925,,463828,"Jeremy Clarkson - No Limits (DVD)",,2014-01-23
1037931,BL85027,,479111,"Drop the Dead Donkey, 5th Series",,2013-12-16
1037934,BL85004,,474689,"Brighton Rock ","Joffe,Rowan",2014-01-18
1037940,BL85029,,464085,"At Home with the Braithwaites (TV Series 20002003) (dvd)","Wainwright,Sally",2013-12-19
1037942,BL85031,,479113,"At Home With The Braithwaites Second series",,2014-01-18
1037946,BL84927,,102615,"Balamory: Panto And Other Stories",,2014-01-28
1037947,BL85032,,479114,"At Home With The Braithwaites Series 4",,2014-01-18
1037953,BL85006,,464071,"This Is England '86 (TV Series 2010) (dvd)","Harper,Tom ",2013-12-16
1037958,BL85007,,474754,"Who Killed Nancy? ","G. Parker,Alan",2013-12-16
1037960,BL85034,,464913,"The Armstrong and Miller Show.  The complete FIRST series","    Alexander Armstrong and Ben Miller",2013-12-16
1037961,BL85035,,464914,"The Armstrong and Miller Show.  The complete SECOND series","    Alexander Armstrong and Ben Miller",2013-12-16
1037962,BL85036,,464916,"The Armstrong and Miller Show.  The complete THIRD series","Armstrong and Miller",2013-12-16
1037965,BL85037,,463946,"Benidorm - Series 1-5 & Special (DVD)",,2013-12-16
1037966,BL85010,,474720,"My Cousin Vinny ","Lynn,Jonathan",2014-02-02
1037968,BL85039,,463936,"Balamory - Panto And Other Stories (DVD)",,2014-01-07
1037973,BL85043,,464031,"Life On Earth (DVD)",,2014-02-02
1037975,BL85045,,101533,Persuasion,,2014-01-31
1038029,BL84928,,462992,"New Tricks - Series 8","McCrey,Nigel",2013-12-16
1038030,BL84929,,463947,"Bergerac (TV Series 19811991) (DVD)","Banks Stewart,Robert",2014-01-29
1038031,BL84930,,479116,"Bergerac - The Series 2",,2013-12-28
1038034,BL84931,,474747,"The Woman in Black ","Watkins,James ",2014-01-19
1038035,BL84932,,464063,"Creation (dvd)","Amiel,Jon",2014-02-01
1038037,BL84936,,463957,"Best Of Tonightly (DVD)","Manford,Jason",2013-12-16
1038038,BL84937,,479117,"Cinderella Story 3 - Once Upon a Song",,2014-01-19
1038042,BL84934,,467522,"Hellraiser (DVD)","Barker,Clive",2013-12-16
1038043,BL84933,,454579,"Killer Elite (DVD)","McKendry,Gary",2014-02-02
1038045,BL84951,,467693,"Wild Down Under (DVD)",,2014-01-31
1038047,BL84949,,464082,"Canterbury Tales (dvd)","De Emmony,Andy",2013-12-28
1038229,BL84940,,474685,Beastly,"Barnz,Daniel",2013-12-16
1038260,BL85049,,474731,"Snow White and the Huntsman ","Sanders,Rupert",2014-02-02
1038277,BL85052,,479183,"Jeremy Clarkson: Shoot-out, 1Disc",,2013-12-16
1038320,BL84978,,463978,"Comedy Greats - Frankie Howerd (DVD)","Frankie Howerd",2014-01-28
1038323,BL85055,,52600,"Me without you","Goldbacher, Sandra",2013-12-16
1038335,BL84986,,13994,"Morecambe And Wise- Series 1&2","Fremantle Media",2014-02-02
1038393,BL85064,,479204,"Bergerac - The Series 6, 3 Disc",,2013-12-19
1038395,BL85065,,479206,"Bergerac - The Series 7, 3 Disc",,2013-12-20
1038520,BL85066,,479211,"Bergerac - The Series 8, 3 Disc",,2013-12-24
1039447,BL84632,,15354,"The Red Shoes","Powell, Michael",2013-12-16
1039509,BL84987,,240067,"Morecambe & wise",,2013-12-16
1040030,BL84988,,463983,"Coupling - Series 1 - The Complete Series (DVD)",,2014-01-30
1040052,BL84947,,467492,"Cathy Come Home (DVD)",,2013-12-16
1040055,BL84989,,463971,"Clarkson - Supercar Showdown (DVD)","Klein,Brian",2014-01-23
1058807,BL84993,,491691,"Come On Eileen, 1Disc, ",,2013-12-16
1058820,BL84994,,491692,"Closer You Get  ,1Disc,",,2013-12-24
1058835,BL84995,,491693,"Education ,1Disc,",,2013-12-16
1058857,BL84997,,491715,"Heart of Me,1Disc,",,2013-12-28
1058873,BL84999,,491719,"Catch Us If You Can,1Disc  ",,2013-12-16
1058908,BL85071,,491720,"Greenfingers ,1disc.",,2014-02-01
1058938,BL85073,,491722,"Confetti ,1Disc,Directed by Debbie Isitt  starring :	 Selina Cadell, Jimmy Carr, Olivia Colman, Ron Cook, Julia Davis, Vincent Franklin, Martin Freeman, Sarah Hadland, Mark Heap, Nichola Lagan",,2014-01-25
1058950,BL85074,,491723,"Bigga Than Ben .1 Disc",,2014-01-29
1058991,BL85078,,491726,"Best Man 1 Disc.",,2014-01-25
1059021,BL80582,,491739,"Nanny McPhee ,1Disc,Directed by Kirk Jones,starring	 Emma Thompson, Colin Firth, Kelly Macdonald, Celia Imrie, Derek Jacobi, Patrick Barlow, Imelda Staunton, Thomas Brodie-Sangster, Angela Lansbury",,2013-12-18
1059031,BL85085,,491741,"Scouting Book for Boys,1Disc,",,2014-01-09
1059039,BL85086,,491742,"A Bridge Too Far ,1Disc,Directed by  Richard Attenborough Starring	 Dirk Bogarde, James Caan, Edward Fox, Michael Caine, Sean Connery, Hardy Krüger, Ryan O'Neal, Robert Redford, Liv Ullmann, Elliott Gould ",,2014-02-01
1059065,BL85090,,491746,"Millions1Disc ,",,2014-02-02
1059075,BL85091,,491747,"Sunshine ,1Disc,",,2014-02-02
1059084,BL85092,,491748,"Mrs Henderson Presents,1",,2013-12-16
1059090,BL85093,,491749,"Hunger,1Disc,",,2014-01-11
1059130,BL85095,,491752,"Wild Bill .1 Disc.",,2014-01-28
1059143,BL85097,,491754,"Cheri .1 Disc.",,2014-01-21
1059150,BL85098,,491755,"Breakfast on Pluto .1 Disc",,2013-12-16
1059157,BL85099,,491756,"Tormented 1 Disc. ",,2013-12-16
1059160,BL85100,,491757,"Dog Soldiers.1 Disc. ",,2013-12-16
1059210,BL85102,,491759,"Insignificance 1Disc.",,2013-12-16
1059228,BL85103,,491760,"Puffball,1Disc,",,2014-01-16
1059236,BL85104,,491761,"Son of Rambow,1Disc,",,2014-02-02
1059240,BL85105,,491762,"British Guide to Showing Off ,1Disc,",,2014-01-25
1059245,BL85106,,491763,"Stage Beauty ,1Disc,",,2014-02-01
1059254,BL85107,,491764,"It's a Boy Girl Thing ,1Disc,",,2014-02-02
1059258,BL85108,,491765,"Hide,1Disc,",,2014-01-11
1059287,BL85112,,491769,"Football Factory,1Disc,",,2013-12-16
1059296,BL85115,,491772,"Slumdog Millionaire,1Disc,",,2013-12-16
1059299,BL85116,,491773,"Other Boleyn Girl, 1Disc,",,2013-12-21
1059309,BL85121,,491777,"Kill List,1 Disc,",,2014-02-02
1059313,BL85122,,491779,"Thick of It (1Series),2 Disc,",,2014-01-11
1059327,BL85125,,491782,"Thick of It: Series 4,2Discs,",,2014-01-16
1059360,BL85131,,491785,"Brief Encounter ,1 Disc.",,2014-01-29
1059367,BL85129,,491787,"Brazil ,1 Disc ,",,2013-12-16
1059375,BL85130,,491788,"Horror Boulevard Entertainment 1 Disc , ",,2013-12-16
1059396,BL85137,,491794,"Art of Germany ,1Disc,",,2014-02-01
1059447,BL85143,,491801,"Sense and Sensibility,1disc,",,2014-02-01
1059450,BL85146,,491804,"Young Victoria,1Disc,",,2014-01-28
1059468,BL85147,,491819,"Searching for Sugar Man.1 Disc.",,2014-02-02
1059478,BL85150,,491822,"Kind Hearts and Coronets,1 Disc.",,2013-12-16
1059484,BL85151,,491823,"Fast Girls,1 Disc,",,2014-01-11
1059491,BL85152,,491824,"Horrid Henry: The Movie,1 Disc.",,2014-01-31
1059540,BL85158,,491829,"Four Lions ,1 Disc,",,2013-12-28
1059563,BL85159,,491831,"Four Lions ,1 Disc.",,2013-12-24
1059567,BL85160,,491832,"McCullin ,1 Disc,",,2013-12-16
1059575,BL85161,,491833,"If... .1 Disc.",,2013-12-16
1059581,BL85163,,491835,"Distant Voices, Still Lives ,1 Disc, Directed by Terence Davies",,2013-12-16
1059742,BL85172,,491851,"Little Britain: Series 1  ,2 Discs.",,2013-12-16
1059744,BL85173,,491852,"Little Britain: Series 2 ,2 Discs ,",,2013-12-16
1059745,BL85174,,491853,"Little Britain: Series 3 ,2 Discs.",,2013-12-16
1059750,BL85177,,491856,"Big Fat Gypsy Weddings,2 Discs, ",,2013-12-21
1059823,BL85182,,491873,"39 Steps,1Disc,",,2013-12-16
1059825,BL85184,,491875,"Inbetweeners Movie,2Discs ",,2013-12-16
1059831,BL85188,,491879,"Wind That Shakes the Barley ,1Disc,",,2013-12-29
1059838,BL85191,,491882,"Ironclad ,1 Disc,",,2014-02-02
1060022,BL85194,,491885,"Harry Potter,2 Disc.",,2014-02-01
1062763,BL85030,,464085,"At Home with the Braithwaites (TV Series 20002003) (dvd)","Wainwright,Sally",2013-12-16
1063428,BL85109,,488257,"West Is West (DVD)","De Emmony ,Andy",2014-01-31
1066790,BL85117,,93540,"Morvern Callar",,2014-01-29
1078916,BL85081,,491733,"Ginger and Rosa ,1Disc,",,2013-12-16
1100404,BL85203,,461824,"A Lonely Place to Die (DVD)",,2014-02-01
1100405,BL85204,,474583,"Two Weeks Notice ","Lawrence,Mark",2014-02-01
1100414,BL85208,,486255,"The Angels' Share (dvd)","Loach,Ken",2014-01-25
1100415,BL85251,,490569,"The Disappearance of Alice Creed (dvd)","Blakeson J",2014-02-01
1100418,BL85253,,510791,"Maurice (dvd)","""Ivory,James""",2014-01-12
1100421,bl85212,,489184,"Hot Fuzz (dvd) "," Wright, Edgar ",2014-01-03
1100422,bl85213,,489189,"Fathers of Girls (dvd)","Cetintas,Ethem",2014-01-29
1100441,BL85215,,449188,"Tracker (DVD)","Sharp,Ian",2014-01-17
1100443,BL85216,,489163,"Miss Potter (DVD)","Noonan, Chris ",2014-01-28
1100459,bl85219,,490584,"Wild Target (DVD)","Lynn,Jonathan",2014-01-21
1100463,bl85220,,489148,"Weekend (DVD)","Haigh,Andrew",2014-01-17
1100498,BL85223,,489218,"Town of Runners (DVD)","Rothwell,Jerry ",2014-01-10
1100503,BL85224,,489298,"Shadowlands (DVD)","Attenborough, Richard ",2014-01-25
1100505,BL85226,,489217,"Heavy Load (DVD)","Rothwell,Jerry ",2014-01-07
1100506,BL85227,,489253,"Onegin (DVD)","Fiennes,  Martha",2014-01-25
1100507,BL85228,,489293,"Heartless (DVD)","Ridley,Philip",2014-01-16
1100508,BL85229,,489133,"Cracks (DVD)","Scott,Jordan",2014-02-01
1100603,bl85238,,510757,"Cheerful Weather for the Wedding (dvd)","""Rice,Donald""",2014-02-01
1100614,BL85256,,510788,"Man to Man with Dean Learner (dvd)","""Ayoade,Richard""",2014-02-01
1100616,BL85257,,510789,"Mandelson: The Real PM? (dvd)","""Rothschild,Hannah""",2013-12-20
1100618,bl85243,,396946,"Never Let Me Go (DVD)","Romanek,Mark",2014-01-30
1100621,bl85244,,510842,"This Is England '88 (dvd)","""Meadows,Shane""",2013-12-20
1100623,bl85245,,510747,"Blackball (dvd)","""Smith, Mel""",2013-12-20
1100624,BL85259,,489324,"Mrs Henderson Presents (DVD)","Frears,Stephen",2014-01-28
1100626,BL85260,,510848,"True Blue (dvd)","""Fairfax,Ferdinand""",2014-02-02
1100627,BL85261,,510818,"That Peter Kay Thing (dvd)","""Gillman,Andrew""",2013-12-20
1100628,bl85247,,510863,"Black Books (20002004) (dvd)","""Dennis,Martin """,2014-02-02
1100630,BL85262,,510761,"Don't Worry About Me (dvd)","""Morrissey,David""",2014-01-29
1100631,bl85248,,518916,"Charlie Brooker's Black Mirror: The Complete First Series",,2014-01-19
1100637,BL85265,,510742,"Asylum (DVD)","""Mackenzie,David""",2013-12-28
1100638,bl85282,,510754,"Cast Offs (2009 ) (dvd)","""Bowen, Miranda""",2013-12-20
1100639,bl85283,,510784,"Local Hero (dvd)","""Forsyth,Bill""",2013-12-20
1100650,BL85266,,510837,"The Three Musketeers (dvd)","""W.S. Anderson,Paul""",2014-01-16
1100652,bl85288,,510765,"Father Ted (19951998) (dvd)","""Lowney,Declan""",2013-12-20
1100653,BL85267,,510770,"Holy Flying Circus (dvd)","""Harris,Owen""",2013-12-20
1100656,bl85291,,510949,"The Iron Lady (dvd)","""Lloyd,Phyllida""",2014-01-22
1100657,bl85292,,489302,"Wimbledon (DVD)","Loncraine, Richard",2014-02-02
1100659,BL85268,,510749,"Borrowed Time (dvd)","""Bishop,Jules""",2013-12-20
1100661,BL85269,,486209,"Berberian Sound Studio (DVD)","Strickland,Peter",2014-01-18
1100665,BL85271,,510748,"Blue Juice (dvd)","""Prechezer,Carl""",2014-01-11
1100667,BL85272,,493155,"McCullin (dvd)",,2014-01-28
1100669,BL85273,,510854,"Wreckers (dvd)","""Hood, Dictynna""",2013-12-20
1100672,bl85298,,510753,"Byzantium (dvd)","""Jordan,Neil""",2014-02-02
1100673,BL85275,,467520,"Great Expectations (DVD)","Lean, David ",2014-02-01
1100677,BL85277,,467631,"The Best Man  (DVD)","Schwartz,Stefan",2013-12-31
1100681,BL85279,,510751,"Broken (dvd)","""Norris,Rufus""",2014-01-08
1100682,BL85280,,510844,"Tower Block (dvd)","""Nunn,James""",2014-02-02
1100687,BL85303,,486245,"Patience (After Sebald) (DVD)","Gee,Grant",2014-01-05
1100697,BL85305,,489316,"Bridget Jones's Diary (DVD)","Maguire,  Sharon",2014-02-02
1100703,BL85307,,510830,"The Inbetweeners Movie (dvd)","""Palmer,Ben """,2014-01-19
1100709,BL85311,,510781,"Jump London (dvd)","""Christie,Mike""",2014-02-01
1100713,BL85313,,489203,"Snatch (2 dvd)","Ritchie, Guy",2014-01-18
1100714,BL85314,,510843,"Those Glory Glory Days (dvd)","""Saville,Philip""",2013-12-20
1100719,BL85315,,510822,"The Browning Version (DVD)","""Asquith,  Anthony """,2014-01-12
1100733,bl85342,,467515,"Get Carter (DVD)","Hodges,  Mike",2014-02-02
1100734,bl85343,,468615,"Senna (DVD)",,2014-02-02
1100737,bl85344,,467662,"Tinker Tailor Soldier Spy (DVD)",,2013-12-20
1100742,BL85329,,510804,"Peter Sellers: Wrong Arm Of The Law (DVD)","""Owen, Cliff""",2014-01-29
1100754,BL85345,,468619,"Performance (DVD)",,2013-12-20
1100765,bl85347,,467467,"A Matter of life and death (DVD)","Powell,  Michael ",2014-01-02
1100775,bl85350,,492978,"Wallace and Gromit - Complete Collection",,2014-01-30
1100780,bl85352,,468616,"Project nim (DVD)",,2014-02-01
1100787,bl85356,,489085,"My Brother the Devil (dvd)","El Hosaini,Sally",2013-12-20
1100790,bl85357,,469279,"My week with Marilyn (dvd)",,2014-01-22
1100793,bl85358,,396946,"Never Let Me Go (DVD)","Romanek,Mark",2014-02-02
1100795,BL85330,,454595,"Page Eight (DVD)","Hare,David",2014-02-02
1100802,bl85362,,467464,"A Clockwork Orange (1 DVD)","Kubrick,Stanley",2014-02-01
1100806,bl85363,,492916,"Art of Spain",,2014-02-01
1100813,BL85364,,492926,"Don't Look Now",,2014-01-31
1100814,BL85365,,467542,"Lawrence of Arabia (2 DVD)","Lean, David ",2014-02-02
1100818,BL85333,,489139,"The End of the Line (DVD)","Murray,Rupert",2014-01-12
1100819,bl85368,,467656,"The Third Man (2 DVD)","Reed, Carol",2014-02-02
1100820,BL85334,,510855,"Zombie Undead (dvd)","""Davies,Rhys""",2013-12-20
1100821,bl85369,,492959,"Over Your Cities Grass Will Grow",,2014-01-18
1100829,bl85375,,490560,"Salmon Fishing in the Yemen (DVD)","Hallstrm̲,Lasse",2014-01-19
1100832,BL85338,,489125,"On a Clear Day (DVD)"," Dellal, Gaby",2013-12-20
1100833,bl85377,,486258,"Tickets (dvd)","Loach,Ken",2014-01-19
1100834,bl85378,,489333,"I Capture The Castle (DVD)","Fywell,  Tim ",2014-02-02
1100837,BL85340,,489232,"Piccadilly Jim (DVD)","McKay,  John ",2014-01-05
1100838,bl85380,,467649,"The Long Good Friday (DVD)","Mackenzie, John ",2014-02-02
1100848,BL85384,,489281,"Now Is Good (DVD)","Parker,Ol",2014-01-28
1100853,BL85387,,454628,"The Trip (DVD)","Winterbottom,Michael",2014-02-01
1100862,bl85390,,489331,"Monty Python And The Holy Grail (Ultimate Edition) (DVD) "," Gilliam, Terry ",2014-02-01
1100868,bl85391,,489202,"Sherlock Holmes (dvd)","Ritchie,Guy",2014-02-02
1100875,bl85394,,486239,"Marley (dvd)","Macdonald,Kevin",2014-01-16
1100878,BL85428,,489323,"Dirty Pretty Things (DVD)"," Frears,  Stephen",2014-01-21
1100879,BL85396,,486254,"Sweet Sixteen (DVD)"," Loach, Ken",2014-01-24
1100881,BL85429,,474735,"The Cry of the Owl ","Thraves,Jamie",2014-02-01
1100886,BL85430,,486205,"All or Nothing (dvd)","Leigh, Mike",2013-12-20
1100895,BL85432,,489191,"Strawberry Fields (DVD)","Lea,Frances",2014-01-29
1100897,BL85444,,489275,"The Football Factory (DVD)","Love,Nick",2013-12-20
1100899,BL85446,,486223,"Happy-Go-Lucky (dvd)"," Leigh,  Mike",2014-01-29
1100900,BL85408,,486206,"Anna Karenina (DVD)","Wright,Joe",2014-02-02
1100901,BL85433,,493168,"W.E (dvd)",,2014-01-29
1100902,BL85409,,486207,"Another Year (dvd)","Leigh, Mike ",2014-01-29
1100908,BL85449,,449150,"Attack the Block (DVD)","Cornish,Joe",2014-01-29
1100910,BL85413,,489290,"Full Monty, The (Special Edition) (DVD) "," Cattaneo, Peter ",2013-12-20
1100911,BL85451,,486249,"Riff Raff (DVD)","Loach, Ken",2013-12-20
1100912,BL85452,,489239,"Brideshead Revisited (DVD)","Jarrold, Julian",2014-01-15
1100913,BL85414,,449158,"Hanna (DVD)","Wright,Joe",2014-01-28
1100921,BL85457,,454606,"South Riding (TV mini-series 2011) (DVD)","Lawrence,Diarmuid",2013-12-20
1100937,BL85434,,489199,"Bend It Like Beckham (DVD) "," Chadha, Gurinder ",2014-02-02
1100941,bl85461,,486225,"High Hopes","Leigh, Mike",2014-02-02
1100952,bl85460,,445222,"Ladybird Ladybird, 1 Disc",,2013-12-20
1100954,bl85463,,454634,"Touching the Void (DVD)","Macdonald,Kevin",2014-01-18
1100957,BL85437,,489214,"Ruby Blue (DVD)","Dunn,Jan",2013-12-28
1100959,bl85467,,454528,"28 Days Later... (DVD)","Boyle,Danny",2013-12-20
1100967,BL85440,,489205,"An Angel for May (DVD)","Cokeliss,Harley",2014-01-15
1100968,BL85418,,454604,"Sixty Six (DVD)","Weiland,Paul",2013-12-20
1100970,BL85481,,246558,"FAQ About Time Travel, 1 Disc",,2014-01-19
1100976,BL85420,,251976,"Gosford Park (DVD)",,2014-02-02
1100977,BL85472,,252253,"Anita and Me (DVD)",,2014-02-01
1100978,BL85483,9789350090213,487041,"The Pickwick Papers","Charles Dickens",2014-01-15
1100982,BL85484,,486209,"Berberian Sound Studio (DVD)","Strickland,Peter",2014-01-19
1100983,BL85485,,489294,"Call the Midwife (2012 ) (dvd)","Lowthorpe,Philippa",2014-01-28
1100984,BL85423,,486217,"Down Terrace (dvd)","Wheatley,Ben",2014-01-02
1100986,BL85424,,486175,"The Guard (dvd)","Michael McDonagh,John",2014-01-30
1100989,BL85487,,15189,"The Cruel Sea (DVD)","Frend, Charles",2014-01-04
1100990,BL85488,,14919,"The edge of the world","Powell Michael",2014-01-25
1100992,BL85489,,489122,"Just Do It: A Tale of Modern-day Outlaws  (DVD)","James,Emily",2013-12-20
1100997,BL85478,,490562,"Severance (DVD)",,2014-01-21
1100999,BL85490,,489282,"Awaydays (DVD)",,2013-12-20
1101000,bl85480,,474692,"Coriolanus ","Fiennes,Ralph",2014-01-19
1101025,BL85541,,486248,"Poor Cow (DVD)","Loach,  Ken ",2013-12-20
1101026,BL85521,,396988,"A Short Stay in Switzerland (DVD)","Curtis,Simon",2014-01-15
1101029,bl85522,,489310,"Nowhere Boy (DVD)","Taylor-Wood,Sam",2014-01-25
1101033,BL85494,,486198,"Carla's Song (DVD)","Loach,Ken",2013-12-20
1101036,BL85495,,489304,"Fit (DVD)","Beadle Blair,Rikki",2013-12-20
1101037,bl85525,,489131,"Oranges and Sunshine (DVD)","Loach,Jim",2014-02-02
1101038,bl85526,,510853,"Wimbledon (DVD)","""Loncraine, Richard""",2014-01-29
1101041,BL85542,,512548,Mother,"Joon-ho Bong",2014-02-02
1101046,bl85529,,469310,"We Need to Talk About Kevin (DVD)","Ramsay,Lynne",2014-02-02
1101047,BL85543,,486219,"Family Life (DVD) "," Loach, Ken ",2013-12-20
1101048,bl85530,,486236,"London - The Modern Babylon (dvd)","Temple,Julien",2014-01-28
1101054,BL85544,,486180,"Bleak Moments (DVD)","Leigh, Mike ",2014-01-25
1101057,bl85533,"Victoria Alcock",489267,"Big Fat Gypsy Weddings (dvd)","Tinto,Morag",2013-12-20
1101061,BL85546,,489154,"In the Loop (DVD)",,2013-12-20
1101065,bl85537,,454582,"Land and Freedom","Loach, Ken",2014-01-30
1101066,BL85547,,489138,"Way of the Morris (DVD)","Curry,Rob",2014-01-17
1101069,BL85549,,486245,"Patience (After Sebald) (DVD)","Gee,Grant",2013-12-20
1101074,BL85551,,486235,"Live Forever (dvd)","Dower,John",2014-01-28
1101080,bl85562,,489147,"Fish Tank (DVD)","Arnold,Andrea",2014-01-18
1101086,bl85564,,518313,"Weekend (dvd)","""Haigh,Andrew""",2014-01-28
1101089,BL85565,,467539,"Kes (DVD)","Loach,  Ken ",2014-01-25
1101091,BL85555,,454572,"Great British Railway Journeys (TV Series 2010) (DVD)","Beers,Marc",2013-12-20
1101095,BL85556,,489227,"Is Anybody There? (DVD)","Crowley,John",2014-01-24
1101104,BL85560,,489264,"Lorna Doone (DVD)","Barker,Mike",2014-02-02
1101120,bl85569,,489182,"The Last Of England (DVD)","Jarman, Derek ",2013-12-20
1101137,bl85575,,490582,"The Unloved (DVD)","Morton,Samantha",2013-12-20
1101141,BL85500,,489178,"Hallam Foe (DVD)","Mackenzie, David ",2013-12-20
1101142,bl85576,,489250,"Purely Belter  (DVD)"," Herman,  Mark ",2013-12-24
1101154,bl85579,,489328,"Of Time and the City (DVD)","Davies,Terence",2014-01-12
1101158,BL85501,,489174,"Derren Brown - Something Wicked This Way Comes (DVD)","Coleman, David",2014-01-11
1101164,BL85587,,486195,"Wild Bill (dvd)","Fletcher,Dexter",2013-12-20
1101166,BL85502,,396994,"Black Death (DVD)","Smith,Christopher",2013-12-20
1101167,BL85589,,486189,"Red Road (dvd)","Arnold,Andrea",2014-02-02
1101169,BL85591,,486257,"The Last King of Scotland (dvd)","Macdonald,Kevin",2014-01-31
1101170,BL85503,,486267,"Wonderland (dvd)","Winterbottom,  Michael ",2014-01-30
1101177,BL85595,,476309,"Topsy Turvy, 1 Disc",,2014-01-04
1101180,BL85508,,489139,"The End of the Line (DVD)","Murray,Rupert",2014-01-28
1101181,BL85596,,486237,"Looking for Eric (dvd)","Loach,Ken",2013-12-20
1101182,BL85509,,489127,"Afghan Star (DVD)","Marking,Havana",2013-12-20
1101183,BL85510,,489216,"Sound it out(DVD)","Finlay,  Jeanie",2013-12-20
1101185,BL85598,,454600,"Route Irish (DVD)","Loach,Ken",2014-02-01
1101186,BL85511,,489175,"Born Romantic (DVD)","Kane,David",2014-01-23
1101188,BL85512,,468604,"Monsters (dvd)",,2014-01-21
1101190,BL85513,,467461,"24 Hour Party People (DVD)","Winterbottom,  Michael ",2013-12-20
1101192,BL85601,,469255,"Unrelated  (DVD)","Hogg, Joanna ",2014-02-01
1101193,BL85514,,486239,"Marley (dvd)","Macdonald,Kevin",2013-12-29
